molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
279574,C[C@H]1CO[C@@]23CCC4(C[C@@H]12)[C@H]1Cc2ccc(O)c5c2C4(CCN1CC1CC1)[C@H]3O5,,,0,393.53,3.64,9.154901959985745,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@@H]1C34CCN(CC3CC3)[C@H](C2)C42CC[C@@]13OCC[C@@H]3C2,1,0.929,True
280211,CC1(C)OC23CCC4(CC2C1(C)C)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)C3O5,,,0,435.61,4.81,9.096910013008056,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)OC1C45CCC6(CC4CCO5)C(C2)N(CC2CC2)CCC316,1,0.929,True
280245,C[C@@H]1CO[C@@]23CCC4(C[C@H]12)C1Cc2ccc(O)c5c2C4(CCN1CC1CC1)[C@H]3O5,,,0,393.53,3.64,8.920818753952375,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@@H]1C34CCN(CC3CC3)C(C2)C42CC[C@@]13OCC[C@H]3C2,1,0.929,True
280679,CC1C2CC34CCC2(OC1(C)C)C1Oc2c(O)ccc5c2C13CCN(C)C4C5,,,0,381.52,3.64,8.356547323513812,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)OC1C45CCC6(CC4CCO5)C(C2)NCCC316,1,0.929,True
341625,C1=C2CN3CC[C@]45c6ccccc6N6[C@@H]7OCC=C8CN9CC[C@]%10%11c%12ccccc%12N([C@H](OC1)[C@@H]([C@H]64)[C@H]2C[C@H]35)[C@H]%10[C@H]7[C@H]8C[C@H]9%11,CARACURINE V,,0,584.76,4.27,6.359995853468939,SINGLE PROTEIN,Homo sapiens,Muscarinic acetylcholine receptor M2,B,9,0,1,1,1.0,C1=C2CN3CC[C@]45c6ccccc6N6[C@@H]7OCC=C8CN9CC[C@]%10%11c%12ccccc%12N([C@H](OC1)[C@@H]([C@H]64)[C@H]2C[C@H]35)[C@H]%10[C@H]7[C@H]8C[C@H]9%11,1,0.929,True
348686,CN(C)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1,,,0,474.43,4.83,7.4005280572661905,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,3,0.3333333333333333,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
348694,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,559.54,4.19,6.99148333035061,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C(NCCN1CCOCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,1,1.0,True
348702,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,577.53,4.33,7.848371339258888,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,4,0.25,O=C(NCCN1CCOCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,1,1.0,True
348764,CN(C)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1ccc(F)c(Cl)c1,,,0,492.42,4.97,6.769551078621726,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
348765,CN(C)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cc(F)cc(Cl)c1,,,0,492.42,4.97,7.356547323513813,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
348757,CN(C)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,,,0,492.42,4.97,7.42021640338319,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
348952,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCCCC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,575.56,5.48,7.4089353929735005,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C(NCCN1CCCCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,0,1.0,True
356907,CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,,,0,240.3,3.09,7.010772783317385,SINGLE PROTEIN,Homo sapiens,"Estrogen receptor beta, Estrogen receptor",B,9,0,2,2,1.0,O=C1C=C2c3ccccc3C[C@@]23CC[C@@H]1C3,1,0.929,True
357003,CCC[C@@H]1C[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,,,0,282.38,4.12,8.006614132866877,SINGLE PROTEIN,Homo sapiens,"Estrogen receptor beta, Estrogen receptor",B,9,0,2,2,1.0,O=C1C=C2c3ccccc3C[C@@]23CC[C@@H]1C3,1,0.929,True
363564,COc1ccc(CCN2C(=O)CSC23CCc2cc(Cl)ccc23)cc1,,,0,373.9,4.27,6.090443970758825,SINGLE PROTEIN,Homo sapiens,Potassium voltage-gated channel subfamily A member 5,F,9,0,1,1,1.0,O=C1CSC2(CCc3ccccc32)N1CCc1ccccc1,1,0.929,True
363625,COc1ccc(CCN2C(=O)CSC23CCc2c(C)cccc23)cc1,,,0,353.49,3.92,6.3124710387853655,SINGLE PROTEIN,Homo sapiens,Potassium voltage-gated channel subfamily A member 5,F,9,0,1,1,1.0,O=C1CSC2(CCc3ccccc32)N1CCc1ccccc1,1,0.929,True
369127,O=C(Cn1c(=O)n(-c2ccccc2)c2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,,,0,467.49,2.11,6.713506145900897,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2ccccc2)c2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
369128,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)[nH]c4ccccc43)cc1C2,,,0,405.41,0.99,6.917398554110025,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,5,0.2,O=C(Cn1c(=O)[nH]c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369141,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4nccs4)c4ccccc43)cc1C2,,,0,488.53,1.91,7.840134752834888,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2nccs2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369134,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cc(F)cc(F)c4)c4ccccc43)cc1C2,,,0,517.49,2.73,7.141164748498868,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2ccccc2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369140,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)cc1C2,,,0,482.5,1.84,7.092026854512719,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,11,0.0909090909090909,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369149,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnsc4)c4ccccc43)cc1C2,,,0,488.53,1.91,7.788213240133632,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2cnsc2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369148,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(C4CCOC4)c4ccccc43)cc1C2,,,0,475.51,1.42,7.319366283454445,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,5,0.2,O=C(Cn1c(=O)n(C2CCOC2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369157,COc1cccc(-n2c(=O)n(CC(=O)Nc3ccc4c(c3)C[C@]3(C4)C(=O)NC(=O)N3C)c3ccccc32)n1,,,0,512.53,1.85,7.545757490560675,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369167,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4nccc(C(F)(F)F)n4)c4ccccc43)cc1C2,,,0,551.49,2.26,7.650514997831991,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2ncccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369175,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ncccn4)c4ccccc43)cc1C2,,,0,483.49,1.24,7.280333653084869,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2ncccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369184,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cncnc4)c4ccccc43)cc1C2,,,0,483.49,1.24,7.661653195187567,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2cncnc2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369185,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(C4CCS(=O)(=O)C4)c4ccccc43)cc1C2,,,0,523.57,0.82,7.481685552318919,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(C2CCS(=O)(=O)C2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369176,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnccn4)c4ccccc43)cc1C2,,,0,483.49,1.24,7.557319389984244,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)n(-c2cnccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369218,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,,,0,392.37,0.91,6.023821761338104,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
369227,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)Cn3c(=O)oc4ccccc43)cc1C2,,,0,406.4,1.25,6.420517369808295,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
369235,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)oc4ccccc43)cc1C2,,,0,406.4,1.25,6.887345359137068,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
369243,CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)Cn3c(=O)oc4ccccc43)cc1C2,,,0,406.4,1.25,5.978810700930062,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
369251,O=C(Cn1c(=O)[nH]c2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,,,0,391.39,0.65,6.356996438960263,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)[nH]c2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
369252,Cn1c(=O)n(CC(=O)Nc2ccc3c(c2)CC2(C3)NC(=O)NC2=O)c2ccccc21,,,0,405.41,0.66,6.6918147638543655,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(Cn1c(=O)[nH]c2ccccc21)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
377156,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,STRYCHNINE,,0,334.42,2.09,7.112484004520329,SINGLE PROTEIN,Homo sapiens,"Glycine receptor subunit alpha-1, Taste receptor type 2 member 46",B,9,0,2,15,0.1333333333333333,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,1,0.929,True
388365,C1=C2CN3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CCN8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,,,0,586.78,4.63,5.8459617493136005,SINGLE PROTEIN,Homo sapiens,"Neuronal acetylcholine receptor subunit alpha-7, 5-hydroxytryptamine receptor 3A",B,9,0,2,7,0.2857142857142857,C1=C2CN3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CCN8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,1,0.929,True
388366,C[N+]12CC[C@@H]3[C@@H]4[C@@H]5[C@@H](OCC=C(C1)[C@@H]5C[C@@H]32)N1c2ccccc2[C@@]23CC[N+]5(C)CC6=CCO[C@H]([C@@H]([C@H]12)[C@H]6C[C@@H]35)N4c1ccccc1.[I-].[I-],,,0,870.66,4.92,6.2659953077789305,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,10,0.1,C1=C2C[NH+]3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CC[NH+]8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,1,0.929,True
388367,C=CC[N+]12CC[C@@H]3[C@@H]4[C@@H]5[C@@H](OCC=C(C1)[C@@H]5C[C@@H]32)N1c2ccccc2[C@@]23CCN5CC6=CCO[C@H]([C@@H]([C@H]12)[C@H]6C[C@H]53)N4c1ccccc1.[Br-],,,0,707.76,5.33,6.97447749168484,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,6,0.1666666666666666,C1=C2C[NH+]3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CCN8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,0,0.929,True
388368,C=CC[N+]12CC[C@@H]3[C@@H]4[C@@H]5[C@@H](OCC=C(C1)[C@@H]5C[C@@H]32)N1c2ccccc2[C@@]23CC[N+]5(CC=C)CC6=CCO[C@H]([C@@H]([C@H]12)[C@H]6C[C@@H]35)N4c1ccccc1.[Br-].[Br-],,,0,828.73,6.03,7.08436382056379,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,6,0.1666666666666666,C1=C2C[NH+]3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CC[NH+]8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,0,0.929,True
388369,C/C=C/C[N+]12CC[C@@H]3[C@@H]4[C@@H]5[C@@H](OCC=C(C1)[C@@H]5C[C@@H]32)N1c2ccccc2[C@@]23CC[N+]5(C/C=C/C)CC6=CCO[C@H]([C@@H]([C@H]12)[C@H]6C[C@@H]35)N4c1ccccc1.[Br-].[Br-],,,0,856.79,6.81,6.522813083791089,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,6,0.1666666666666666,C1=C2C[NH+]3CC[C@@H]4[C@@H]5[C@H]([C@@H](OC1)N1c6ccccc6[C@@]67CC[NH+]8CC9=CCO[C@H]([C@@H]([C@H]16)[C@H]9C[C@H]87)N5c1ccccc1)[C@H]2C[C@@H]43,0,0.929,True
