molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
1279943,CN1C(=O)[C@]23Cc4cccc(O)c4N2C(=O)[C@@]1(CO)SS3,,,0,324.38,0.53,5.585026652029182,SINGLE PROTEIN,Homo sapiens,Histone-lysine N-methyltransferase EHMT2,B,8,0,1,1,1.0,O=C1C2NC(=O)[C@@]3(Cc4ccccc4N13)SS2,1,0.889,True
1382639,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@@H]2C(C)(C)C(C)(C)O4)C1C5,,,0,395.54,4.03,8.356547323513812,SINGLE PROTEIN,Homo sapiens,Delta-type opioid receptor,B,8,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1[C@@]45CC[C@@]6(C[C@@H]4CCO5)C(C2)NCC[C@]316,1,0.944,True
1382755,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@H]2C(C)(C)C(C)(C)O4)C1C5,,,0,395.54,4.03,8.040612984469577,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Mu-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,4,0.75,c1cc2c3c(c1)O[C@H]1[C@@]45CC[C@@]6(C[C@H]4CCO5)C(C2)NCC[C@]316,1,0.944,True
1443641,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@]2(CC[C@@]3(O)[C@H]1C5)O[C@H]1N3[C@H](OC1(C)C)C(C)(C)O[C@@H]32,,,0,470.57,1.84,8.221848749616356,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,F,9,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1[C@]4(CCC5[C@@H](C2)NCC[C@@]351)O[C@@H]1CO[C@@H]2CO[C@H]4N21,1,0.944,True
1443635,Oc1ccc2c3c1O[C@H]1[C@]4(CC[C@@]5(O)[C@@H](C2)N(CC2CC2)CC[C@]315)O[C@@H]1CO[C@@H]2CO[C@H]4N21,,,0,454.52,1.07,7.602059991327962,SINGLE PROTEIN,Homo sapiens,Kappa-type opioid receptor,F,9,0,1,1,1.0,c1cc2c3c(c1)O[C@H]1[C@]4(CCC5[C@@H](C2)N(CC2CC2)CC[C@@]351)O[C@@H]1CO[C@@H]2CO[C@H]4N21,1,0.944,True
1499881,COc1ccc2c(c1)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,,,0,358.4,3.32,8.096910013008056,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499882,COc1cc2c(cc1F)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,,,0,376.39,3.45,6.721246399047171,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499883,COc1cc2c(cc1F)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,,,0,376.39,3.45,6.327902142064283,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499884,Cc1cc2c(cc1C)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,,,0,356.43,3.92,6.638272163982407,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499885,COc1cc2c(cc1C)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,,,0,372.42,3.62,5.939302159646388,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499886,COCCOc1ccc2c(c1)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,,,0,402.45,3.33,6.823908740944319,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499887,COc1ccc2c(c1)OCC21C(=O)N(CC2CCCCO2)c2ccccc21,,,0,365.43,3.29,8.0,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(CC2CCCCO2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499888,COc1ccc2c(c1)OCC21C(=O)N(C[C@H]2CCCO2)c2ccccc21,,,0,351.4,2.9,6.958607314841775,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(C[C@H]2CCCO2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499889,COc1cc2c(cc1F)C1(CO2)C(=O)N(Cc2ccc(C(F)(F)F)o2)c2ccccc21,,,0,433.36,4.67,6.366531544420414,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccco2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499891,N#Cc1cc2c(cc1F)OCC21C(=O)N(Cc2ncccc2C(F)(F)F)c2ccccc21,,,0,439.37,4.34,6.0,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499890,COc1cc2c(cc1OC)C1(CO2)C(=O)N(Cc2ccc(Cl)s2)c2ccccc21,,,0,427.91,4.64,6.154901959985743,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2cccs2)c2ccccc2C12COc1ccccc12,1,1.0,True
1499904,CCCCCN1C(=O)C2(COc3cc(F)c(F)cc32)c2ccccc21,,,0,343.37,4.18,6.619788758288394,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12COc1ccccc12,1,1.0,True
1499905,CCCCCN1C(=O)C2(COc3cc(OC)ccc32)c2ccccc21,,,0,337.42,3.91,7.221848749616356,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12COc1ccccc12,1,1.0,True
1499906,O=C1N(Cc2ccccn2)c2ccccc2C12COc1cc(F)c(F)cc12,,,0,364.35,3.59,6.568636235841013,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1ccccc12,1,1.0,True
1792356,CC[C@@H]1C[N+]2(C)CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N+]8(C)C[C@H]7CCO)c7ccccc7N(/C=C(/[C@H]1C[C@@H]32)[C@H]54)[C@@H]69.[I-].[I-],,,0,856.67,5.55,6.224573845010642,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,2,0.5,C1=C2/[C@@H]3CC[NH+]4CC[C@@]5(c6ccccc6N(/C=C6/[C@@H]7CC[NH+]8CC[C@@]9(c%10ccccc%10N/1[C@@H]69)[C@@H]8C7)[C@@H]25)[C@@H]4C3,0,0.944,True
1792360,CC[C@@H]1C[N+]2(C)CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N+]8(C)C[C@H]7CC)c7ccccc7N(/C=C(/[C@H]1C[C@@H]32)[C@H]54)[C@@H]69.[I-].[I-],,,0,840.68,6.58,6.088093211701151,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,2,0.5,C1=C2/[C@@H]3CC[NH+]4CC[C@@]5(c6ccccc6N(/C=C6/[C@@H]7CC[NH+]8CC[C@@]9(c%10ccccc%10N/1[C@@H]69)[C@@H]8C7)[C@@H]25)[C@@H]4C3,0,0.944,True
1792357,C=CC[N+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N+]8(CC=C)C[C@H]7CCO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)[C@H](CC)C2)[C@H]54)[C@@H]69.[Br-].[Br-],,,0,814.75,6.66,5.508638306165727,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,1,1.0,C1=C2/[C@@H]3CC[NH+]4CC[C@@]5(c6ccccc6N(/C=C6/[C@@H]7CC[NH+]8CC[C@@]9(c%10ccccc%10N/1[C@@H]69)[C@@H]8C7)[C@@H]25)[C@@H]4C3,0,0.944,True
1792355,CC[C@@H]1CN2CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@@H]8N(CC[C@@]89c8ccccc8N(/C=C(/[C@H]1C[C@H]23)[C@H]54)[C@@H]69)C[C@H]7CCO,,,0,572.8,5.26,5.6437885498513385,SINGLE PROTEIN,Homo sapiens,Neuronal acetylcholine receptor subunit alpha-7,B,9,0,1,2,0.5,C1=C2/[C@@H]3CCN4CC[C@@]5(c6ccccc6N(/C=C6/[C@@H]7CCN8CC[C@@]9(c%10ccccc%10N/1[C@@H]69)[C@@H]8C7)[C@@H]25)[C@@H]4C3,0,0.944,True
1989016,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21Cc2ccccc2C1,,,0,406.49,3.91,6.796604747771551,SINGLE PROTEIN,Homo sapiens,Beta-secretase 1,B,9,0,1,3,0.3333333333333333,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21Cc2ccccc2C1,1,0.944,True
1996793,O=C(NCC[C@H](O)CO)[C@H]1[C@H](c2cccc(Cl)c2)[C@@]2(C(=O)Nc3cc(Cl)c(F)cc32)[C@H]2CC3(CCCC3)CCN12,,,0,590.52,4.37,5.522878745280337,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@]12[C@@H](c1ccccc1)CN1CCC3(CCCC3)C[C@@H]12,1,1.0,True
2033289,C[C@@H]1CN(CC(=O)N2CC3(Cc4ccccc4C3)c3ccc(C#N)cc32)[C@@H](C(=O)N2CCOCC2)CN1,,,0,499.62,1.46,7.012284095745368,SINGLE PROTEIN,Homo sapiens,"Baculoviral IAP repeat-containing protein 2, E3 ubiquitin-protein ligase XIAP",B,8,0,2,2,1.0,O=C([C@H]1CNCCN1CC(=O)N1CC2(Cc3ccccc3C2)c2ccccc21)N1CCOCC1,1,0.944,True
2033299,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC2(Cc3ccccc3C2)c2ccc(Cl)cc21,,,0,439.99,3.03,6.677288865325454,SINGLE PROTEIN,Homo sapiens,"Baculoviral IAP repeat-containing protein 2, E3 ubiquitin-protein ligase XIAP",B,8,0,2,2,1.0,O=C(CN1CCNCC1)N1CC2(Cc3ccccc3C2)c2ccccc21,1,0.944,True
2033321,C[C@@H]1CN(CC(=O)N2CC3(Cc4ccccc4C3)c3ccc(Cl)cc32)[C@@H](Cn2cccn2)CN1,,,0,476.02,3.28,6.740743030061056,SINGLE PROTEIN,Homo sapiens,"E3 ubiquitin-protein ligase XIAP, Baculoviral IAP repeat-containing protein 2",B,8,0,2,2,1.0,O=C(CN1CCNC[C@@H]1Cn1cccn1)N1CC2(Cc3ccccc3C2)c2ccccc21,1,0.944,True
2033338,Cc1cnn(C[C@H]2CN[C@H](C)CN2CC(=O)N2CC3(Cc4ccccc4C3)c3ccc(C#N)cc32)c1,,,0,480.62,2.81,7.090228032229065,SINGLE PROTEIN,Homo sapiens,"Baculoviral IAP repeat-containing protein 2, E3 ubiquitin-protein ligase XIAP",B,8,0,2,2,1.0,O=C(CN1CCNC[C@@H]1Cn1cccn1)N1CC2(Cc3ccccc3C2)c2ccccc21,1,0.944,True
2039189,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,FUNAPIDE,,0,429.35,4.25,7.136369525078697,SINGLE PROTEIN,Homo sapiens,"Sodium channel protein type 9 subunit alpha, Sodium channel protein type 7 subunit alpha, Sodium channel protein type 2 subunit alpha, Sodium channel protein type 5 subunit alpha, Sodium channel protein type 8 subunit alpha",B,8,0,5,11,0.4545454545454545,O=C1N(Cc2ccco2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,1,1.0,True
2116626,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@@]12COc1cc3c(cc12)OCO3,,,0,429.35,4.25,6.060980223551334,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1N(Cc2ccco2)c2ccccc2[C@@]12COc1cc3c(cc12)OCO3,1,1.0,True
2136970,O=C1N(Cc2ncccc2C(F)(F)F)c2ccccc2[C@]12COc1cc3c(cc12)OCCO3,,,0,454.4,4.1,8.301029995663981,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,8,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2[C@]12COc1cc3c(cc12)OCCO3,1,1.0,True
2175735,O=C1N(Cc2ncccc2C(F)(F)F)c2ccccc2C12COc1cc3c(cc12)OCCO3,,,0,454.4,4.1,7.823908740944319,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,8,0,1,1,1.0,O=C1N(Cc2ccccn2)c2ccccc2C12COc1cc3c(cc12)OCCO3,1,1.0,True
2177801,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2C12COc1cc3c(cc12)OCO3,,,0,429.35,4.25,7.719171858529477,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,8,0,1,3,0.3333333333333333,O=C1N(Cc2ccco2)c2ccccc2C12COc1cc3c(cc12)OCO3,1,1.0,True
2200117,CC(C)CO/N=C1/C(=O)N2c3ccccc3[C@@]34CCN5CC6=CCO[C@@H]1[C@@H]([C@H]23)[C@H]6C[C@H]54,,,0,419.53,2.73,6.582510683535065,SINGLE PROTEIN,Homo sapiens,Glycine receptor subunit alpha-1,B,9,0,1,2,0.5,N=C1C(=O)N2c3ccccc3[C@@]34CCN5CC6=CCO[C@@H]1[C@@H]([C@H]23)[C@H]6C[C@H]54,1,0.944,True
